"descricao","rotulo","cod_configuracao","cod_medicao","cod_unidade_operacional","dt_registro_programada","status_liberacao","valor"
ÁGUA TRATADA,Turbidez,1357,20948671,73,2020-10-01 14:00:00,R,0.3000
ÁGUA TRATADA,pH,1358,20948672,73,2020-10-01 14:00:00,R,6.8800
ÁGUA TRATADA,Alcalinidade,1359,20948673,73,2020-10-01 14:00:00,R,18.9000
ÁGUA TRATADA,Cloro residual,1360,20948674,73,2020-10-01 14:00:00,R,1.7800
ÁGUA TRATADA,Íon Flúor,1362,20948675,73,2020-10-01 14:00:00,R,0.7200
DOSAGENS,Conc. Sulfato,1330,20938971,73,2020-10-01 15:00:00,R,46.3200
DOSAGENS,Dens. Sulfato,1331,20938982,73,2020-10-01 15:00:00,R,1.3220
DOSAGENS,Dosagem Sulfato,1332,20938993,73,2020-10-01 15:00:00,R,8.0000
DOSAGENS,Conc. Flúor,1340,20939008,73,2020-10-01 15:00:00,R,23.0000
DOSAGENS,Dens. Flúor,1341,20939019,73,2020-10-01 15:00:00,R,1.2038
ENTRADA DA ETA,Vazão afluente,1324,20950558,73,2020-10-01 15:00:00,R,1962.0000
DOSAGENS,Dosagem Sulfato,1333,20950559,73,2020-10-01 15:00:00,R,128.1600
DOSAGENS,Dosagem Flúor,1342,20950560,73,2020-10-01 15:00:00,R,29.7800
RESERVATÓRIO,Nível,1325,20950561,73,2020-10-01 15:00:00,R,75.0000
DOSAGENS,Cloro Pós,1339,20950562,73,2020-10-01 15:00:00,R,20.0000
FILTROS,Filtro 1,1350,20950563,73,2020-10-01 15:00:00,R,0.2500
FILTROS,Filtro 2,1351,20950564,73,2020-10-01 15:00:00,R,0.4500
FILTROS,Filtro 3,1352,20950565,73,2020-10-01 15:00:00,R,0.4800
FILTROS,Filtro 4,1353,20950566,73,2020-10-01 15:00:00,R,0.5900
FILTROS,Filtro 5,1354,20950567,73,2020-10-01 15:00:00,R,0.5700
FILTROS,Filtro 6,1355,20950568,73,2020-10-01 15:00:00,R,0.5500
ÁGUA TRATADA,Cloro residual,1360,20950569,73,2020-10-01 15:00:00,R,1.7600
DOSAGENS,Conc. Sulfato,1330,20938972,73,2020-10-01 16:00:00,R,46.3200
DOSAGENS,Dens. Sulfato,1331,20938983,73,2020-10-01 16:00:00,R,1.3220
DOSAGENS,Dosagem Sulfato,1332,20938994,73,2020-10-01 16:00:00,R,8.0000
DOSAGENS,Conc. Flúor,1340,20939009,73,2020-10-01 16:00:00,R,23.0000
DOSAGENS,Dens. Flúor,1341,20939020,73,2020-10-01 16:00:00,R,1.2038
ENTRADA DA ETA,Vazão afluente,1324,20951330,73,2020-10-01 16:00:00,R,1979.0000
DOSAGENS,Dosagem Sulfato,1333,20951331,73,2020-10-01 16:00:00,R,129.2700
DOSAGENS,Dosagem Flúor,1342,20951332,73,2020-10-01 16:00:00,R,30.0400
RESERVATÓRIO,Nível,1325,20951333,73,2020-10-01 16:00:00,R,77.0000
DOSAGENS,Cloro Pós,1339,20951334,73,2020-10-01 16:00:00,R,20.0000
ÁGUA BRUTA,Cor,1343,20951335,73,2020-10-01 16:00:00,R,35.0000
ÁGUA BRUTA,Turbidez,1344,20951336,73,2020-10-01 16:00:00,R,6.6800
ÁGUA BRUTA,pH,1345,20951337,73,2020-10-01 16:00:00,R,7.0500
ÁGUA BRUTA,Alcalinidade,1346,20951338,73,2020-10-01 16:00:00,R,16.0000
ÁGUA COAGULADA,Turbidez,1347,20951339,73,2020-10-01 16:00:00,R,8.9800
ÁGUA COAGULADA,pH,1348,20951340,73,2020-10-01 16:00:00,R,6.5300
COND. AMBIENTAIS,Temp. ar,1349,20951341,73,2020-10-01 16:00:00,R,26.9000
ÁGUA TRATADA,Cor,1356,20951342,73,2020-10-01 16:00:00,R,3.0000
ÁGUA TRATADA,Turbidez,1357,20951343,73,2020-10-01 16:00:00,R,0.4100
ÁGUA TRATADA,pH,1358,20951344,73,2020-10-01 16:00:00,R,7.0300
ÁGUA TRATADA,Alcalinidade,1359,20951345,73,2020-10-01 16:00:00,R,18.9000
ÁGUA TRATADA,Cloro residual,1360,20951346,73,2020-10-01 16:00:00,R,1.8000
ÁGUA TRATADA,Íon Flúor,1362,20951347,73,2020-10-01 16:00:00,R,0.6900
DOSAGENS,Conc. Sulfato,1330,20938973,73,2020-10-01 17:00:00,R,46.3200
DOSAGENS,Dens. Sulfato,1331,20938984,73,2020-10-01 17:00:00,R,1.3220
DOSAGENS,Dosagem Sulfato,1332,20938995,73,2020-10-01 17:00:00,R,8.0000
DOSAGENS,Conc. Flúor,1340,20939010,73,2020-10-01 17:00:00,R,23.0000
DOSAGENS,Dens. Flúor,1341,20939021,73,2020-10-01 17:00:00,R,1.2038
ENTRADA DA ETA,Vazão afluente,1324,20952749,73,2020-10-01 17:00:00,R,2050.0000
DOSAGENS,Dosagem Sulfato,1333,20952750,73,2020-10-01 17:00:00,R,133.9100
DOSAGENS,Dosagem Flúor,1342,20952751,73,2020-10-01 17:00:00,R,31.1200
RESERVATÓRIO,Nível,1325,20952752,73,2020-10-01 17:00:00,R,77.0000
DOSAGENS,Cloro Pós,1339,20952753,73,2020-10-01 17:00:00,R,20.0000
ÁGUA TRATADA,Cloro residual,1360,20952754,73,2020-10-01 17:00:00,R,1.7800
ENTRADA DA ETA,Vazão afluente,1324,20954817,73,2020-10-01 18:00:00,R,2029.0000
DOSAGENS,Dosagem Sulfato,1333,20954818,73,2020-10-01 18:00:00,R,132.5400
DOSAGENS,Dosagem Flúor,1342,20954819,73,2020-10-01 18:00:00,R,30.8000
RESERVATÓRIO,Nível,1325,20954820,73,2020-10-01 18:00:00,R,73.0000
DOSAGENS,Conc. Sulfato,1330,20954821,73,2020-10-01 18:00:00,R,46.3200
DOSAGENS,Dens. Sulfato,1331,20954822,73,2020-10-01 18:00:00,R,1.3220
DOSAGENS,Dosagem Sulfato,1332,20954823,73,2020-10-01 18:00:00,R,8.0000
DOSAGENS,Cloro Pós,1339,20954824,73,2020-10-01 18:00:00,R,20.0000
DOSAGENS,Conc. Flúor,1340,20954825,73,2020-10-01 18:00:00,R,23.0000
DOSAGENS,Dens. Flúor,1341,20954826,73,2020-10-01 18:00:00,R,1.2038
ÁGUA BRUTA,Turbidez,1344,20954827,73,2020-10-01 18:00:00,R,6.3800
ÁGUA BRUTA,Cor,1343,20954828,73,2020-10-01 18:00:00,R,37.9000
ÁGUA BRUTA,pH,1345,20954829,73,2020-10-01 18:00:00,R,7.1000
ÁGUA BRUTA,Alcalinidade,1346,20954830,73,2020-10-01 18:00:00,R,16.8000
ÁGUA COAGULADA,Turbidez,1347,20954831,73,2020-10-01 18:00:00,R,9.0000
ÁGUA COAGULADA,pH,1348,20954832,73,2020-10-01 18:00:00,R,6.4800
COND. AMBIENTAIS,Temp. ar,1349,20954833,73,2020-10-01 18:00:00,R,26.5000
ÁGUA TRATADA,Cor,1356,20954834,73,2020-10-01 18:00:00,R,3.0000
ÁGUA TRATADA,Turbidez,1357,20954835,73,2020-10-01 18:00:00,R,0.4300
ÁGUA TRATADA,pH,1358,20954836,73,2020-10-01 18:00:00,R,7.0500
ÁGUA TRATADA,Alcalinidade,1359,20954837,73,2020-10-01 18:00:00,R,20.0000
ÁGUA TRATADA,Cloro residual,1360,20954838,73,2020-10-01 18:00:00,R,1.9200
ÁGUA TRATADA,Íon Flúor,1362,20954839,73,2020-10-01 18:00:00,R,0.6700
ENTRADA DA ETA,Vazão afluente,1324,20955648,73,2020-10-01 19:00:00,R,2099.0000
DOSAGENS,Dosagem Sulfato,1333,20955649,73,2020-10-01 19:00:00,R,137.1100
DOSAGENS,Dosagem Flúor,1342,20955650,73,2020-10-01 19:00:00,R,31.8600
RESERVATÓRIO,Nível,1325,20955651,73,2020-10-01 19:00:00,R,75.0000
DOSAGENS,Conc. Sulfato,1330,20955652,73,2020-10-01 19:00:00,R,46.3200
DOSAGENS,Dens. Sulfato,1331,20955653,73,2020-10-01 19:00:00,R,1.3220
DOSAGENS,Dosagem Sulfato,1332,20955654,73,2020-10-01 19:00:00,R,8.0000
DOSAGENS,Cloro Pós,1339,20955655,73,2020-10-01 19:00:00,R,20.0000
DOSAGENS,Conc. Flúor,1340,20955656,73,2020-10-01 19:00:00,R,23.0000
DOSAGENS,Dens. Flúor,1341,20955657,73,2020-10-01 19:00:00,R,1.2038
FILTROS,Filtro 1,1350,20955658,73,2020-10-01 19:00:00,R,0.2800
FILTROS,Filtro 2,1351,20955659,73,2020-10-01 19:00:00,R,0.3300
FILTROS,Filtro 3,1352,20955660,73,2020-10-01 19:00:00,R,0.3600
FILTROS,Filtro 4,1353,20955661,73,2020-10-01 19:00:00,R,0.4100
FILTROS,Filtro 5,1354,20955662,73,2020-10-01 19:00:00,R,0.4400
FILTROS,Filtro 6,1355,20955663,73,2020-10-01 19:00:00,R,0.4800
ÁGUA TRATADA,Cloro residual,1360,20955664,73,2020-10-01 19:00:00,R,1.9500
ENTRADA DA ETA,Vazão afluente,1324,20956563,73,2020-10-01 20:00:00,R,2168.0000
DOSAGENS,Dosagem Sulfato,1333,20956564,73,2020-10-01 20:00:00,R,141.6200
DOSAGENS,Dosagem Flúor,1342,20956565,73,2020-10-01 20:00:00,R,32.9100
RESERVATÓRIO,Nível,1325,20956566,73,2020-10-01 20:00:00,R,78.0000
DOSAGENS,Conc. Sulfato,1330,20956567,73,2020-10-01 20:00:00,R,46.3200
DOSAGENS,Dens. Sulfato,1331,20956568,73,2020-10-01 20:00:00,R,1.3220
DOSAGENS,Dosagem Sulfato,1332,20956569,73,2020-10-01 20:00:00,R,8.0000
DOSAGENS,Cloro Pós,1339,20956570,73,2020-10-01 20:00:00,R,20.0000
DOSAGENS,Conc. Flúor,1340,20956571,73,2020-10-01 20:00:00,R,23.0000
DOSAGENS,Dens. Flúor,1341,20956572,73,2020-10-01 20:00:00,R,1.2038
ÁGUA BRUTA,Cor,1343,20956573,73,2020-10-01 20:00:00,R,36.5000
ÁGUA BRUTA,Turbidez,1344,20956574,73,2020-10-01 20:00:00,R,6.2000
ÁGUA BRUTA,pH,1345,20956575,73,2020-10-01 20:00:00,R,7.1000
ÁGUA BRUTA,Alcalinidade,1346,20956576,73,2020-10-01 20:00:00,R,16.8000
ÁGUA COAGULADA,Turbidez,1347,20956577,73,2020-10-01 20:00:00,R,9.1000
ÁGUA COAGULADA,pH,1348,20956578,73,2020-10-01 20:00:00,R,6.4800
COND. AMBIENTAIS,Temp. ar,1349,20956579,73,2020-10-01 20:00:00,R,25.8000
ÁGUA TRATADA,Cor,1356,20956580,73,2020-10-01 20:00:00,R,3.0000
ÁGUA TRATADA,Turbidez,1357,20956581,73,2020-10-01 20:00:00,R,0.4600
ÁGUA TRATADA,pH,1358,20956582,73,2020-10-01 20:00:00,R,7.0800
ÁGUA TRATADA,Alcalinidade,1359,20956583,73,2020-10-01 20:00:00,R,20.0000
ÁGUA TRATADA,Cloro residual,1360,20956584,73,2020-10-01 20:00:00,R,1.9200
ÁGUA TRATADA,Íon Flúor,1362,20956585,73,2020-10-01 20:00:00,R,0.6900
ÁGUA TRATADA,Alumínio,1363,20957334,73,2020-10-01 20:00:00,R,0.0000
DOSAGENS,Conc. Sulfato,1330,20957317,73,2020-10-01 21:00:00,R,46.3200
DOSAGENS,Dens. Sulfato,1331,20957320,73,2020-10-01 21:00:00,R,1.3220
DOSAGENS,Dosagem Sulfato,1332,20957323,73,2020-10-01 21:00:00,R,8.0000
DOSAGENS,Cloro Pós,1339,20957326,73,2020-10-01 21:00:00,R,20.0000
DOSAGENS,Conc. Flúor,1340,20957328,73,2020-10-01 21:00:00,R,23.0000
DOSAGENS,Dens. Flúor,1341,20957331,73,2020-10-01 21:00:00,R,1.2038
ENTRADA DA ETA,Vazão afluente,1324,20958207,73,2020-10-01 21:00:00,R,1954.0000
DOSAGENS,Dosagem Sulfato,1333,20958208,73,2020-10-01 21:00:00,R,127.6400
DOSAGENS,Dosagem Flúor,1342,20958209,73,2020-10-01 21:00:00,R,29.6600
RESERVATÓRIO,Nível,1325,20958210,73,2020-10-01 21:00:00,R,84.0000
FILTROS,Filtro 1,1350,20958211,73,2020-10-01 21:00:00,R,0.2500
FILTROS,Filtro 2,1351,20958212,73,2020-10-01 21:00:00,R,0.3800
FILTROS,Filtro 3,1352,20958213,73,2020-10-01 21:00:00,R,0.4500
FILTROS,Filtro 4,1353,20958214,73,2020-10-01 21:00:00,R,0.4900
FILTROS,Filtro 5,1354,20958215,73,2020-10-01 21:00:00,R,0.2700
FILTROS,Filtro 6,1355,20958216,73,2020-10-01 21:00:00,R,0.3500
ÁGUA TRATADA,Cloro residual,1360,20958217,73,2020-10-01 21:00:00,R,1.9200
DOSAGENS,Conc. Sulfato,1330,20957318,73,2020-10-01 22:00:00,R,46.3200
DOSAGENS,Dens. Sulfato,1331,20957321,73,2020-10-01 22:00:00,R,1.3220
DOSAGENS,Dosagem Sulfato,1332,20957324,73,2020-10-01 22:00:00,R,8.0000
DOSAGENS,Cloro Pós,1339,20957327,73,2020-10-01 22:00:00,R,20.0000
DOSAGENS,Conc. Flúor,1340,20957329,73,2020-10-01 22:00:00,R,23.0000
DOSAGENS,Dens. Flúor,1341,20957332,73,2020-10-01 22:00:00,R,1.2038
ENTRADA DA ETA,Vazão afluente,1324,20958448,73,2020-10-01 22:00:00,R,1898.0000
DOSAGENS,Dosagem Sulfato,1333,20958449,73,2020-10-01 22:00:00,R,123.9800
DOSAGENS,Dosagem Flúor,1342,20958450,73,2020-10-01 22:00:00,R,28.8100
RESERVATÓRIO,Nível,1325,20958451,73,2020-10-01 22:00:00,R,84.0000
ÁGUA BRUTA,Cor,1343,20958452,73,2020-10-01 22:00:00,R,37.0000
ÁGUA BRUTA,Turbidez,1344,20958453,73,2020-10-01 22:00:00,R,6.9500
ÁGUA BRUTA,pH,1345,20958454,73,2020-10-01 22:00:00,R,7.1000
ÁGUA BRUTA,Alcalinidade,1346,20958455,73,2020-10-01 22:00:00,R,16.8000
ÁGUA COAGULADA,Turbidez,1347,20958456,73,2020-10-01 22:00:00,R,9.2000
ÁGUA COAGULADA,pH,1348,20958457,73,2020-10-01 22:00:00,R,6.4600
COND. AMBIENTAIS,Temp. ar,1349,20958458,73,2020-10-01 22:00:00,R,24.6000
ÁGUA TRATADA,Cor,1356,20958459,73,2020-10-01 22:00:00,R,2.0000
ÁGUA TRATADA,Turbidez,1357,20958460,73,2020-10-01 22:00:00,R,0.2100
ÁGUA TRATADA,pH,1358,20958461,73,2020-10-01 22:00:00,R,6.9500
ÁGUA TRATADA,Alcalinidade,1359,20958462,73,2020-10-01 22:00:00,R,19.6000
ÁGUA TRATADA,Cloro residual,1360,20958463,73,2020-10-01 22:00:00,R,1.9500
ÁGUA TRATADA,Íon Flúor,1362,20958464,73,2020-10-01 22:00:00,R,0.6700
DOSAGENS,Conc. Sulfato,1330,20957319,73,2020-10-01 23:00:00,R,46.3200
DOSAGENS,Dens. Sulfato,1331,20957322,73,2020-10-01 23:00:00,R,1.3220
DOSAGENS,Dosagem Sulfato,1332,20957325,73,2020-10-01 23:00:00,R,8.0000
DOSAGENS,Conc. Flúor,1340,20957330,73,2020-10-01 23:00:00,R,23.0000
DOSAGENS,Dens. Flúor,1341,20957333,73,2020-10-01 23:00:00,R,1.2038
ENTRADA DA ETA,Vazão afluente,1324,20959541,73,2020-10-01 23:00:00,R,1713.0000
DOSAGENS,Dosagem Sulfato,1333,20959542,73,2020-10-01 23:00:00,R,111.9000
DOSAGENS,Dosagem Flúor,1342,20959543,73,2020-10-01 23:00:00,R,26.0000
RESERVATÓRIO,Nível,1325,20959544,73,2020-10-01 23:00:00,R,86.0000
DOSAGENS,Cloro Pós,1339,20959545,73,2020-10-01 23:00:00,R,20.0000
FILTROS,Filtro 1,1350,20959546,73,2020-10-01 23:00:00,R,0.3800
FILTROS,Filtro 2,1351,20959547,73,2020-10-01 23:00:00,R,0.3400
FILTROS,Filtro 3,1352,20959548,73,2020-10-01 23:00:00,R,0.4200
FILTROS,Filtro 4,1353,20959549,73,2020-10-01 23:00:00,R,0.4300
FILTROS,Filtro 5,1354,20959550,73,2020-10-01 23:00:00,R,0.3900
FILTROS,Filtro 6,1355,20959551,73,2020-10-01 23:00:00,R,0.3100
ÁGUA TRATADA,Cloro residual,1360,20959552,73,2020-10-01 23:00:00,R,1.9700
ENTRADA DA ETA,Vazão afluente,1324,20960741,73,2020-10-02 00:00:00,R,1253.0000
DOSAGENS,Dosagem Sulfato,1333,20960742,73,2020-10-02 00:00:00,R,81.8500
DOSAGENS,Dosagem Flúor,1342,20960743,73,2020-10-02 00:00:00,R,19.0200
RESERVATÓRIO,Nível,1325,20960744,73,2020-10-02 00:00:00,R,84.0000
DOSAGENS,Conc. Sulfato,1330,20960745,73,2020-10-02 00:00:00,R,46.3200
DOSAGENS,Dens. Sulfato,1331,20960746,73,2020-10-02 00:00:00,R,1.3220
DOSAGENS,Dosagem Sulfato,1332,20960747,73,2020-10-02 00:00:00,R,8.0000
DOSAGENS,Cloro Pós,1339,20960748,73,2020-10-02 00:00:00,R,16.0000
DOSAGENS,Conc. Flúor,1340,20960749,73,2020-10-02 00:00:00,R,23.0000
DOSAGENS,Dens. Flúor,1341,20960750,73,2020-10-02 00:00:00,R,1.2038
ÁGUA BRUTA,Cor,1343,20960751,73,2020-10-02 00:00:00,R,37.5000
ÁGUA BRUTA,Turbidez,1344,20960752,73,2020-10-02 00:00:00,R,9.9800
ÁGUA BRUTA,pH,1345,20960753,73,2020-10-02 00:00:00,R,7.1000
ÁGUA BRUTA,Alcalinidade,1346,20960754,73,2020-10-02 00:00:00,R,16.8000
ÁGUA COAGULADA,Turbidez,1347,20960755,73,2020-10-02 00:00:00,R,9.3100
ÁGUA COAGULADA,pH,1348,20960756,73,2020-10-02 00:00:00,R,6.4200
COND. AMBIENTAIS,Temp. ar,1349,20960757,73,2020-10-02 00:00:00,R,24.0000
ÁGUA TRATADA,Cor,1356,20960758,73,2020-10-02 00:00:00,R,2.0000
ÁGUA TRATADA,Turbidez,1357,20960759,73,2020-10-02 00:00:00,R,0.2400
ÁGUA TRATADA,pH,1358,20960760,73,2020-10-02 00:00:00,R,6.9800
ÁGUA TRATADA,Alcalinidade,1359,20960761,73,2020-10-02 00:00:00,R,18.5000
ÁGUA TRATADA,Cloro residual,1360,20960762,73,2020-10-02 00:00:00,R,1.9300
ÁGUA TRATADA,Íon Flúor,1362,20960763,73,2020-10-02 00:00:00,R,0.6700
DOSAGENS,Conc. Sulfato,1330,20960794,73,2020-10-02 01:00:00,R,46.3200
DOSAGENS,Dens. Sulfato,1331,20960800,73,2020-10-02 01:00:00,R,1.3220
DOSAGENS,Dosagem Sulfato,1332,20960806,73,2020-10-02 01:00:00,R,8.0000
DOSAGENS,Cloro Pós,1339,20960812,73,2020-10-02 01:00:00,R,16.0000
DOSAGENS,Conc. Flúor,1340,20960818,73,2020-10-02 01:00:00,R,23.0000
DOSAGENS,Dens. Flúor,1341,20960824,73,2020-10-02 01:00:00,R,1.2038
ENTRADA DA ETA,Vazão afluente,1324,20961412,73,2020-10-02 01:00:00,R,1491.0000
DOSAGENS,Dosagem Sulfato,1333,20961413,73,2020-10-02 01:00:00,R,97.4000
DOSAGENS,Dosagem Flúor,1342,20961414,73,2020-10-02 01:00:00,R,22.6300
RESERVATÓRIO,Nível,1325,20961415,73,2020-10-02 01:00:00,R,83.0000
FILTROS,Filtro 1,1350,20961416,73,2020-10-02 01:00:00,R,0.2800
FILTROS,Filtro 2,1351,20961417,73,2020-10-02 01:00:00,R,0.4400
FILTROS,Filtro 3,1352,20961418,73,2020-10-02 01:00:00,R,0.2100
FILTROS,Filtro 4,1353,20961419,73,2020-10-02 01:00:00,R,0.3500
FILTROS,Filtro 5,1354,20961420,73,2020-10-02 01:00:00,R,0.4800
FILTROS,Filtro 6,1355,20961421,73,2020-10-02 01:00:00,R,0.3900
ÁGUA TRATADA,Cloro residual,1360,20961422,73,2020-10-02 01:00:00,R,1.9800
DOSAGENS,Conc. Sulfato,1330,20960795,73,2020-10-02 02:00:00,R,46.3200
DOSAGENS,Dens. Sulfato,1331,20960801,73,2020-10-02 02:00:00,R,1.3220
DOSAGENS,Dosagem Sulfato,1332,20960807,73,2020-10-02 02:00:00,R,8.0000
DOSAGENS,Cloro Pós,1339,20960813,73,2020-10-02 02:00:00,R,16.0000
DOSAGENS,Conc. Flúor,1340,20960819,73,2020-10-02 02:00:00,R,23.0000
DOSAGENS,Dens. Flúor,1341,20960825,73,2020-10-02 02:00:00,R,1.2038
ENTRADA DA ETA,Vazão afluente,1324,20961862,73,2020-10-02 02:00:00,R,1544.0000
DOSAGENS,Dosagem Sulfato,1333,20961863,73,2020-10-02 02:00:00,R,100.8600
DOSAGENS,Dosagem Flúor,1342,20961864,73,2020-10-02 02:00:00,R,23.4400
RESERVATÓRIO,Nível,1325,20961865,73,2020-10-02 02:00:00,R,84.0000
ÁGUA BRUTA,Cor,1343,20961866,73,2020-10-02 02:00:00,R,38.3000
ÁGUA BRUTA,Turbidez,1344,20961867,73,2020-10-02 02:00:00,R,7.2500
ÁGUA BRUTA,pH,1345,20961868,73,2020-10-02 02:00:00,R,7.1000
ÁGUA BRUTA,Alcalinidade,1346,20961869,73,2020-10-02 02:00:00,R,16.8000
ÁGUA COAGULADA,Turbidez,1347,20961870,73,2020-10-02 02:00:00,R,9.8000
ÁGUA COAGULADA,pH,1348,20961871,73,2020-10-02 02:00:00,R,6.4400
COND. AMBIENTAIS,Temp. ar,1349,20961872,73,2020-10-02 02:00:00,R,23.6000
ÁGUA TRATADA,Cor,1356,20961873,73,2020-10-02 02:00:00,R,2.5000
ÁGUA TRATADA,Turbidez,1357,20961874,73,2020-10-02 02:00:00,R,0.2800
ÁGUA TRATADA,pH,1358,20961875,73,2020-10-02 02:00:00,R,6.7700
ÁGUA TRATADA,Alcalinidade,1359,20961876,73,2020-10-02 02:00:00,R,17.5000
ÁGUA TRATADA,Cloro residual,1360,20961877,73,2020-10-02 02:00:00,R,1.9300
ÁGUA TRATADA,Íon Flúor,1362,20961878,73,2020-10-02 02:00:00,R,0.6800
DOSAGENS,Conc. Sulfato,1330,20960796,73,2020-10-02 03:00:00,R,46.3200
DOSAGENS,Dens. Sulfato,1331,20960802,73,2020-10-02 03:00:00,R,1.3220
DOSAGENS,Dosagem Sulfato,1332,20960808,73,2020-10-02 03:00:00,R,8.0000
DOSAGENS,Cloro Pós,1339,20960814,73,2020-10-02 03:00:00,R,16.0000
DOSAGENS,Conc. Flúor,1340,20960820,73,2020-10-02 03:00:00,R,23.0000
DOSAGENS,Dens. Flúor,1341,20960826,73,2020-10-02 03:00:00,R,1.2038
ENTRADA DA ETA,Vazão afluente,1324,20962646,73,2020-10-02 03:00:00,R,1249.0000
DOSAGENS,Dosagem Sulfato,1333,20962647,73,2020-10-02 03:00:00,R,81.5900
DOSAGENS,Dosagem Flúor,1342,20962648,73,2020-10-02 03:00:00,R,18.9600
RESERVATÓRIO,Nível,1325,20962649,73,2020-10-02 03:00:00,R,86.0000
FILTROS,Filtro 1,1350,20962650,73,2020-10-02 03:00:00,R,0.3800
FILTROS,Filtro 2,1351,20962651,73,2020-10-02 03:00:00,R,0.4700
FILTROS,Filtro 3,1352,20962652,73,2020-10-02 03:00:00,R,0.4500
FILTROS,Filtro 4,1353,20962653,73,2020-10-02 03:00:00,R,0.2700
FILTROS,Filtro 5,1354,20962654,73,2020-10-02 03:00:00,R,0.4400
FILTROS,Filtro 6,1355,20962655,73,2020-10-02 03:00:00,R,0.4100
ÁGUA TRATADA,Cloro residual,1360,20962656,73,2020-10-02 03:00:00,R,1.9200
DOSAGENS,Conc. Sulfato,1330,20960797,73,2020-10-02 04:00:00,R,46.3200
DOSAGENS,Dens. Sulfato,1331,20960803,73,2020-10-02 04:00:00,R,1.3220
DOSAGENS,Dosagem Sulfato,1332,20960809,73,2020-10-02 04:00:00,R,8.0000
DOSAGENS,Cloro Pós,1339,20960815,73,2020-10-02 04:00:00,R,16.0000
DOSAGENS,Conc. Flúor,1340,20960821,73,2020-10-02 04:00:00,R,23.0000
DOSAGENS,Dens. Flúor,1341,20960827,73,2020-10-02 04:00:00,R,1.2038
ENTRADA DA ETA,Vazão afluente,1324,20964406,73,2020-10-02 04:00:00,R,1209.0000
DOSAGENS,Dosagem Sulfato,1333,20964407,73,2020-10-02 04:00:00,R,78.9700
DOSAGENS,Dosagem Flúor,1342,20964408,73,2020-10-02 04:00:00,R,18.3500
RESERVATÓRIO,Nível,1325,20964409,73,2020-10-02 04:00:00,R,88.0000
ÁGUA BRUTA,Cor,1343,20964414,73,2020-10-02 04:00:00,R,37.2000
ÁGUA BRUTA,Turbidez,1344,20964415,73,2020-10-02 04:00:00,R,7.3100
ÁGUA BRUTA,pH,1345,20964416,73,2020-10-02 04:00:00,R,7.1000
ÁGUA BRUTA,Alcalinidade,1346,20964417,73,2020-10-02 04:00:00,R,16.8000
ÁGUA COAGULADA,Turbidez,1347,20964418,73,2020-10-02 04:00:00,R,10.2000
ÁGUA COAGULADA,pH,1348,20964419,73,2020-10-02 04:00:00,R,6.4500
COND. AMBIENTAIS,Temp. ar,1349,20964420,73,2020-10-02 04:00:00,R,23.5000
ÁGUA TRATADA,Cor,1356,20964421,73,2020-10-02 04:00:00,R,2.5000
ÁGUA TRATADA,Turbidez,1357,20964422,73,2020-10-02 04:00:00,R,0.3000
ÁGUA TRATADA,pH,1358,20964423,73,2020-10-02 04:00:00,R,6.8100
ÁGUA TRATADA,Alcalinidade,1359,20964424,73,2020-10-02 04:00:00,R,18.2000
ÁGUA TRATADA,Cloro residual,1360,20964425,73,2020-10-02 04:00:00,R,1.9800
ÁGUA TRATADA,Íon Flúor,1362,20964426,73,2020-10-02 04:00:00,R,0.6600
DOSAGENS,Conc. Sulfato,1330,20960798,73,2020-10-02 05:00:00,R,46.3200
DOSAGENS,Dens. Sulfato,1331,20960804,73,2020-10-02 05:00:00,R,1.3220
DOSAGENS,Dosagem Sulfato,1332,20960810,73,2020-10-02 05:00:00,R,8.0000
DOSAGENS,Cloro Pós,1339,20960816,73,2020-10-02 05:00:00,R,16.0000
DOSAGENS,Conc. Flúor,1340,20960822,73,2020-10-02 05:00:00,R,23.0000
DOSAGENS,Dens. Flúor,1341,20960828,73,2020-10-02 05:00:00,R,1.2038
ENTRADA DA ETA,Vazão afluente,1324,20964410,73,2020-10-02 05:00:00,R,1290.0000
DOSAGENS,Dosagem Sulfato,1333,20964411,73,2020-10-02 05:00:00,R,84.2700
DOSAGENS,Dosagem Flúor,1342,20964412,73,2020-10-02 05:00:00,R,19.5800
RESERVATÓRIO,Nível,1325,20964413,73,2020-10-02 05:00:00,R,88.0000
FILTROS,Filtro 1,1350,20964427,73,2020-10-02 05:00:00,R,0.4000
FILTROS,Filtro 2,1351,20964428,73,2020-10-02 05:00:00,R,0.3400
FILTROS,Filtro 3,1352,20964429,73,2020-10-02 05:00:00,R,0.3300
FILTROS,Filtro 4,1353,20964430,73,2020-10-02 05:00:00,R,0.3900
FILTROS,Filtro 5,1354,20964431,73,2020-10-02 05:00:00,R,0.4200
FILTROS,Filtro 6,1355,20964432,73,2020-10-02 05:00:00,R,0.3700
ÁGUA TRATADA,Cloro residual,1360,20964433,73,2020-10-02 05:00:00,R,1.9600
DOSAGENS,Conc. Sulfato,1330,20960799,73,2020-10-02 06:00:00,R,46.3200
DOSAGENS,Dens. Sulfato,1331,20960805,73,2020-10-02 06:00:00,R,1.3220
DOSAGENS,Dosagem Sulfato,1332,20960811,73,2020-10-02 06:00:00,R,8.0000
DOSAGENS,Cloro Pós,1339,20960817,73,2020-10-02 06:00:00,R,16.0000
